Wavelength	Transit Depth
(meters)	(percent)
4.080124e-06	1.046490e+00
4.084198e-06	1.041376e+00
4.088276e-06	1.044035e+00
4.092358e-06	1.041307e+00
4.096445e-06	1.048027e+00
4.100535e-06	1.041466e+00
4.104630e-06	1.041462e+00
4.108728e-06	1.042113e+00
4.112831e-06	1.041990e+00
4.116938e-06	1.051364e+00
4.121049e-06	1.049715e+00
4.125164e-06	1.040711e+00
4.129283e-06	1.045354e+00
4.133406e-06	1.040775e+00
4.137533e-06	1.043477e+00
4.141665e-06	1.040671e+00
4.145800e-06	1.042904e+00
4.149940e-06	1.046685e+00
4.154084e-06	1.044555e+00
4.158232e-06	1.041950e+00
4.162384e-06	1.041297e+00
4.166541e-06	1.041329e+00
4.170701e-06	1.045097e+00
4.174866e-06	1.051960e+00
4.179034e-06	1.044088e+00
4.183207e-06	1.096488e+00
4.187384e-06	1.048142e+00
4.191566e-06	1.048661e+00
4.195751e-06	1.043431e+00
4.199941e-06	1.042559e+00
4.204134e-06	1.041057e+00
4.208332e-06	1.043414e+00
4.212535e-06	1.042822e+00
4.216741e-06	1.044981e+00
4.220952e-06	1.044166e+00
4.225166e-06	1.061484e+00
4.229385e-06	1.110461e+00
4.233608e-06	1.042598e+00
4.237836e-06	1.046240e+00
4.242068e-06	1.065648e+00
4.246303e-06	1.098715e+00
4.250544e-06	1.047543e+00
4.254788e-06	1.093782e+00
4.259036e-06	1.080203e+00
4.263289e-06	1.044197e+00
4.267546e-06	1.042970e+00
4.271808e-06	1.052783e+00
4.276073e-06	1.058711e+00
4.280343e-06	1.062171e+00
4.284617e-06	1.101387e+00
4.288895e-06	1.086923e+00
4.293178e-06	1.058304e+00
4.297465e-06	1.063024e+00
4.301756e-06	1.053524e+00
4.306052e-06	1.046163e+00
4.310351e-06	1.060708e+00
4.314655e-06	1.067961e+00
4.318964e-06	1.083337e+00
4.323276e-06	1.049336e+00
4.327593e-06	1.065927e+00
4.331915e-06	1.069384e+00
4.336240e-06	1.047811e+00
4.340570e-06	1.069709e+00
4.344904e-06	1.096494e+00
4.349243e-06	1.055601e+00
4.353586e-06	1.062374e+00
4.357933e-06	1.050007e+00
4.362284e-06	1.074721e+00
4.366640e-06	1.074607e+00
4.371001e-06	1.080433e+00
4.375365e-06	1.081224e+00
4.379734e-06	1.101046e+00
4.384107e-06	1.066917e+00
4.388485e-06	1.055802e+00
4.392867e-06	1.053821e+00
4.397254e-06	1.059953e+00
4.401644e-06	1.079448e+00
4.406040e-06	1.099667e+00
4.410439e-06	1.087769e+00
4.414843e-06	1.075985e+00
4.419252e-06	1.068459e+00
4.423664e-06	1.051422e+00
4.428082e-06	1.064594e+00
4.432503e-06	1.086915e+00
4.436929e-06	1.088829e+00
4.441360e-06	1.059584e+00
4.445795e-06	1.070192e+00
4.450234e-06	1.078195e+00
4.454678e-06	1.099662e+00
4.459126e-06	1.069932e+00
4.463578e-06	1.058105e+00
4.468035e-06	1.069989e+00
4.472497e-06	1.090565e+00
4.476963e-06	1.079220e+00
4.481433e-06	1.055956e+00
4.485908e-06	1.061283e+00
4.490387e-06	1.084871e+00
4.494871e-06	1.087250e+00
4.499360e-06	1.072832e+00
4.503852e-06	1.061458e+00
4.508350e-06	1.064089e+00
4.512851e-06	1.089570e+00
4.517358e-06	1.052895e+00
4.521868e-06	1.116512e+00
4.526384e-06	1.067003e+00
4.530903e-06	1.072925e+00
4.535428e-06	1.064879e+00
4.539956e-06	1.061878e+00
4.544490e-06	1.056565e+00
4.549028e-06	1.073825e+00
4.553570e-06	1.081499e+00
4.558117e-06	1.091612e+00
4.562668e-06	1.067103e+00
4.567224e-06	1.054148e+00
4.571785e-06	1.050609e+00
4.576350e-06	1.048864e+00
4.580920e-06	1.053286e+00
4.585494e-06	1.059176e+00
4.590073e-06	1.067644e+00
4.594656e-06	1.066395e+00
4.599244e-06	1.097781e+00
4.603836e-06	1.080646e+00
4.608434e-06	1.110548e+00
4.613035e-06	1.053319e+00
4.617642e-06	1.170451e+00
4.622252e-06	1.058840e+00
4.626868e-06	1.078654e+00
4.631488e-06	1.052682e+00
4.636113e-06	1.047875e+00
4.640742e-06	1.094016e+00
4.645376e-06	1.058902e+00
4.650015e-06	1.053206e+00
4.654658e-06	1.050375e+00
4.659306e-06	1.068014e+00
4.663958e-06	1.063750e+00
4.668615e-06	1.051561e+00
4.673277e-06	1.098169e+00
4.677943e-06	1.092249e+00
4.682615e-06	1.141194e+00
4.687290e-06	1.044821e+00
4.691971e-06	1.072718e+00
4.696656e-06	1.043543e+00
4.701346e-06	1.046446e+00
4.706040e-06	1.047651e+00
4.710739e-06	1.056552e+00
4.715443e-06	1.047563e+00
4.720152e-06	1.070417e+00
4.724865e-06	1.049316e+00
4.729583e-06	1.046561e+00
4.734306e-06	1.055384e+00
4.739033e-06	1.048976e+00
4.743765e-06	1.059869e+00
4.748502e-06	1.043357e+00
4.753243e-06	1.047901e+00
4.757990e-06	1.043996e+00
4.762741e-06	1.048444e+00
4.767497e-06	1.050250e+00
4.772257e-06	1.103172e+00
4.777022e-06	1.063304e+00
4.781792e-06	1.047629e+00
4.786567e-06	1.053909e+00
4.791347e-06	1.048196e+00
4.796131e-06	1.049722e+00
4.800920e-06	1.047226e+00
4.805714e-06	1.043179e+00
4.810513e-06	1.045484e+00
4.815316e-06	1.113538e+00
4.820124e-06	1.083746e+00
4.824938e-06	1.068597e+00
4.829755e-06	1.092308e+00
4.834578e-06	1.043627e+00
4.839406e-06	1.051141e+00
4.844238e-06	1.047484e+00
4.849075e-06	1.041528e+00
4.853917e-06	1.060609e+00
4.858764e-06	1.070425e+00
4.863616e-06	1.073057e+00
4.868472e-06	1.047045e+00
4.873333e-06	1.052042e+00
4.878200e-06	1.087367e+00
4.883071e-06	1.044238e+00
4.887947e-06	1.048257e+00
4.892827e-06	1.101269e+00
4.897713e-06	1.067185e+00
4.902604e-06	1.054123e+00
4.907499e-06	1.064850e+00
4.912399e-06	1.048364e+00
4.917305e-06	1.043046e+00
4.922215e-06	1.046627e+00
4.927130e-06	1.042792e+00
4.932050e-06	1.089068e+00
4.936974e-06	1.054672e+00
4.941904e-06	1.066820e+00
4.946839e-06	1.068482e+00
4.951778e-06	1.055630e+00
4.956723e-06	1.050036e+00
4.961672e-06	1.042228e+00
4.966627e-06	1.066164e+00
4.971586e-06	1.154180e+00
4.976551e-06	1.050695e+00
4.981520e-06	1.078516e+00
4.986494e-06	1.056537e+00
4.991473e-06	1.069219e+00
4.996457e-06	1.069807e+00
5.001447e-06	1.065332e+00
5.006441e-06	1.129990e+00
5.011440e-06	1.043240e+00
5.016444e-06	1.055446e+00
5.021453e-06	1.058295e+00
5.026467e-06	1.093075e+00
5.031486e-06	1.059774e+00
5.036510e-06	1.103781e+00
5.041540e-06	1.042776e+00
5.046574e-06	1.112100e+00
5.051613e-06	1.061053e+00
5.056657e-06	1.041700e+00
5.061706e-06	1.045934e+00
5.066761e-06	1.045454e+00
5.071820e-06	1.041369e+00
5.076884e-06	1.047054e+00
5.081954e-06	1.101629e+00
5.087028e-06	1.121139e+00
5.092108e-06	1.057702e+00
5.097193e-06	1.043196e+00
5.102282e-06	1.045015e+00
5.107377e-06	1.072753e+00
5.112477e-06	1.065723e+00
5.117582e-06	1.048704e+00
5.122692e-06	1.042169e+00
5.127807e-06	1.057718e+00
5.132928e-06	1.127041e+00
5.138053e-06	1.059599e+00
5.143184e-06	1.042005e+00
5.148319e-06	1.045855e+00
5.153460e-06	1.067920e+00
5.158606e-06	1.072317e+00
5.163757e-06	1.075495e+00
5.168913e-06	1.044911e+00
5.174075e-06	1.044180e+00
5.179241e-06	1.041856e+00
5.184413e-06	1.054061e+00
5.189590e-06	1.066237e+00
5.194772e-06	1.058555e+00
5.199959e-06	1.121450e+00
5.205151e-06	1.044872e+00
5.210349e-06	1.049289e+00
5.215551e-06	1.046247e+00
5.220759e-06	1.046797e+00
5.225972e-06	1.055379e+00
5.231191e-06	1.063173e+00
5.236414e-06	1.041692e+00
5.241643e-06	1.054742e+00
5.246877e-06	1.044922e+00
5.252116e-06	1.046526e+00
5.257361e-06	1.048092e+00
5.262610e-06	1.060658e+00
5.267865e-06	1.043690e+00
5.273125e-06	1.042614e+00
5.278391e-06	1.044939e+00
5.283662e-06	1.065740e+00
5.288937e-06	1.089909e+00
5.294219e-06	1.057862e+00
5.299505e-06	1.041492e+00
5.304797e-06	1.045744e+00
5.310094e-06	1.073616e+00
5.315396e-06	1.041452e+00
5.320704e-06	1.051378e+00
5.326017e-06	1.049417e+00
5.331335e-06	1.066758e+00
5.336659e-06	1.113777e+00
5.341987e-06	1.049827e+00
5.347322e-06	1.049374e+00
5.352661e-06	1.101064e+00
5.358006e-06	1.057408e+00
5.363356e-06	1.045179e+00
5.368712e-06	1.052477e+00
5.374072e-06	1.041532e+00
5.379439e-06	1.064745e+00
5.384810e-06	1.050441e+00
5.390187e-06	1.096632e+00
5.395569e-06	1.047837e+00
5.400957e-06	1.043434e+00
5.406350e-06	1.049380e+00
5.411749e-06	1.072893e+00
5.417152e-06	1.159154e+00
5.422562e-06	1.063274e+00
5.427976e-06	1.129106e+00
5.433396e-06	1.043549e+00
5.438822e-06	1.041641e+00
5.444253e-06	1.054620e+00
5.449689e-06	1.078339e+00
5.455131e-06	1.082264e+00
5.460578e-06	1.047302e+00
5.466030e-06	1.042266e+00
5.471488e-06	1.043461e+00
5.476952e-06	1.047996e+00
5.482421e-06	1.077795e+00
5.487895e-06	1.102130e+00
5.493375e-06	1.054329e+00
5.498860e-06	1.057931e+00
5.504351e-06	1.042967e+00
5.509848e-06	1.058757e+00
5.515349e-06	1.051340e+00
5.520857e-06	1.107513e+00
5.526369e-06	1.072079e+00
5.531888e-06	1.069132e+00
5.537411e-06	1.063595e+00
5.542941e-06	1.126625e+00
5.548476e-06	1.055070e+00
5.554016e-06	1.042160e+00
5.559562e-06	1.064029e+00
5.565113e-06	1.065260e+00
5.570670e-06	1.153950e+00
5.576233e-06	1.045043e+00
5.581801e-06	1.049764e+00
5.587375e-06	1.143497e+00
5.592954e-06	1.073389e+00
5.598538e-06	1.048879e+00
5.604129e-06	1.042772e+00
5.609725e-06	1.049523e+00
5.615326e-06	1.101446e+00
5.620933e-06	1.058989e+00
5.626546e-06	1.044069e+00
5.632164e-06	1.048420e+00
5.637788e-06	1.105769e+00
5.643418e-06	1.045865e+00
5.649053e-06	1.051633e+00
5.654694e-06	1.072549e+00
5.660340e-06	1.055012e+00
5.665992e-06	1.109592e+00
5.671650e-06	1.041319e+00
5.677313e-06	1.061506e+00
5.682982e-06	1.063103e+00
5.688657e-06	1.065471e+00
5.694337e-06	1.051705e+00
5.700023e-06	1.068650e+00
5.705715e-06	1.050333e+00
5.711412e-06	1.046202e+00
5.717115e-06	1.044326e+00
5.722824e-06	1.044540e+00
5.728539e-06	1.042081e+00
5.734259e-06	1.096253e+00
5.739985e-06	1.055956e+00
5.745716e-06	1.041756e+00
5.751454e-06	1.083435e+00
5.757197e-06	1.041028e+00
5.762945e-06	1.061783e+00
5.768700e-06	1.107403e+00
5.774460e-06	1.053399e+00
5.780226e-06	1.069338e+00
5.785998e-06	1.067329e+00
5.791776e-06	1.047836e+00
5.797559e-06	1.094922e+00
5.803348e-06	1.050847e+00
5.809143e-06	1.046824e+00
5.814943e-06	1.050183e+00
5.820750e-06	1.124724e+00
5.826562e-06	1.043914e+00
5.832380e-06	1.169674e+00
5.838204e-06	1.059356e+00
5.844034e-06	1.092362e+00
5.849869e-06	1.054789e+00
5.855710e-06	1.042415e+00
5.861558e-06	1.135386e+00
5.867411e-06	1.042263e+00
5.873269e-06	1.049258e+00
5.879134e-06	1.054886e+00
5.885005e-06	1.042670e+00
5.890881e-06	1.099697e+00
5.896763e-06	1.066480e+00
5.902651e-06	1.074017e+00
5.908545e-06	1.048756e+00
5.914445e-06	1.045464e+00
5.920351e-06	1.043894e+00
5.926263e-06	1.041851e+00
5.932180e-06	1.116226e+00
5.938104e-06	1.096021e+00
5.944033e-06	1.048553e+00
5.949969e-06	1.050592e+00
5.955910e-06	1.079870e+00
5.961857e-06	1.128739e+00
5.967810e-06	1.111115e+00
5.973769e-06	1.041520e+00
5.979734e-06	1.043598e+00
5.985705e-06	1.071734e+00
5.991682e-06	1.069530e+00
5.997665e-06	1.105649e+00
6.003654e-06	1.041416e+00
6.009649e-06	1.069694e+00
6.015650e-06	1.042102e+00
6.021657e-06	1.045001e+00
6.027670e-06	1.043098e+00
6.033688e-06	1.130112e+00
6.039713e-06	1.123740e+00
6.045744e-06	1.044661e+00
6.051781e-06	1.148994e+00
6.057824e-06	1.054299e+00
6.063873e-06	1.043359e+00
6.069928e-06	1.066095e+00
6.075989e-06	1.054313e+00
6.082056e-06	1.043293e+00
6.088129e-06	1.046838e+00
6.094208e-06	1.073314e+00
6.100294e-06	1.068709e+00
6.106385e-06	1.048275e+00
6.112483e-06	1.049297e+00
6.118586e-06	1.071338e+00
6.124696e-06	1.065338e+00
6.130811e-06	1.041496e+00
6.136933e-06	1.043765e+00
6.143061e-06	1.152045e+00
6.149195e-06	1.045992e+00
6.155336e-06	1.059247e+00
6.161482e-06	1.041701e+00
6.167634e-06	1.042619e+00
6.173793e-06	1.042600e+00
6.179958e-06	1.055102e+00
6.186129e-06	1.047461e+00
6.192306e-06	1.046927e+00
6.198489e-06	1.042315e+00
6.204678e-06	1.041227e+00
6.210874e-06	1.049005e+00
6.217076e-06	1.048095e+00
6.223284e-06	1.053820e+00
6.229498e-06	1.040922e+00
6.235718e-06	1.041888e+00
6.241945e-06	1.046815e+00
6.248178e-06	1.046989e+00
6.254417e-06	1.052969e+00
6.260662e-06	1.046188e+00
6.266914e-06	1.051454e+00
6.273171e-06	1.055924e+00
6.279435e-06	1.058072e+00
6.285705e-06	1.040948e+00
6.291982e-06	1.081155e+00
6.298265e-06	1.050681e+00
6.304554e-06	1.045596e+00
6.310849e-06	1.043807e+00
6.317151e-06	1.080778e+00
6.323459e-06	1.048209e+00
6.329773e-06	1.093620e+00
6.336093e-06	1.041758e+00
6.342420e-06	1.044424e+00
6.348753e-06	1.043440e+00
6.355093e-06	1.078048e+00
6.361439e-06	1.041826e+00
6.367791e-06	1.043812e+00
6.374149e-06	1.045027e+00
6.380514e-06	1.063577e+00
6.386885e-06	1.078401e+00
6.393263e-06	1.050734e+00
6.399647e-06	1.043719e+00
6.406037e-06	1.049455e+00
6.412434e-06	1.100403e+00
6.418837e-06	1.064377e+00
6.425246e-06	1.045047e+00
6.431662e-06	1.076533e+00
6.438084e-06	1.060627e+00
6.444513e-06	1.089868e+00
6.450948e-06	1.043615e+00
6.457389e-06	1.061101e+00
6.463837e-06	1.063984e+00
6.470292e-06	1.058401e+00
6.476753e-06	1.080708e+00
6.483220e-06	1.115444e+00
6.489694e-06	1.076648e+00
6.496174e-06	1.068076e+00
6.502661e-06	1.080755e+00
6.509154e-06	1.043838e+00
6.515653e-06	1.048177e+00
6.522159e-06	1.069329e+00
6.528672e-06	1.070209e+00
6.535191e-06	1.048317e+00
6.541717e-06	1.080464e+00
6.548249e-06	1.046258e+00
6.554788e-06	1.066413e+00
6.561333e-06	1.070463e+00
6.567885e-06	1.056654e+00
6.574443e-06	1.095948e+00
6.581008e-06	1.045562e+00
6.587579e-06	1.052209e+00
6.594157e-06	1.056991e+00
6.600741e-06	1.131381e+00
6.607333e-06	1.046536e+00
6.613930e-06	1.073797e+00
6.620534e-06	1.163284e+00
6.627145e-06	1.052617e+00
6.633763e-06	1.070427e+00
6.640387e-06	1.130589e+00
6.647018e-06	1.090124e+00
6.653655e-06	1.043200e+00
6.660299e-06	1.050036e+00
6.666949e-06	1.062316e+00
6.673606e-06	1.160268e+00
6.680270e-06	1.044139e+00
6.686941e-06	1.104666e+00
6.693618e-06	1.134789e+00
6.700302e-06	1.046438e+00
6.706992e-06	1.050865e+00
6.713689e-06	1.049628e+00
6.720393e-06	1.064543e+00
6.727104e-06	1.045590e+00
6.733821e-06	1.044493e+00
6.740545e-06	1.049292e+00
6.747276e-06	1.050552e+00
6.754013e-06	1.049348e+00
6.760757e-06	1.078691e+00
6.767508e-06	1.050978e+00
6.774266e-06	1.108919e+00
6.781030e-06	1.058087e+00
6.787801e-06	1.046010e+00
6.794579e-06	1.055471e+00
6.801364e-06	1.074574e+00
6.808155e-06	1.048204e+00
6.814953e-06	1.044789e+00
6.821758e-06	1.043620e+00
6.828570e-06	1.074022e+00
6.835389e-06	1.056715e+00
6.842214e-06	1.080308e+00
6.849046e-06	1.063388e+00
6.855885e-06	1.066768e+00
6.862731e-06	1.068239e+00
6.869584e-06	1.073811e+00
6.876443e-06	1.052041e+00
6.883310e-06	1.096837e+00
6.890183e-06	1.099715e+00
6.897063e-06	1.045195e+00
6.903950e-06	1.063235e+00
6.910844e-06	1.093353e+00
6.917745e-06	1.082043e+00
6.924652e-06	1.046100e+00
6.931567e-06	1.085872e+00
6.938488e-06	1.045219e+00
6.945417e-06	1.046553e+00
6.952352e-06	1.086328e+00
6.959294e-06	1.063570e+00
6.966243e-06	1.066624e+00
6.973199e-06	1.047543e+00
6.980162e-06	1.045118e+00
6.987132e-06	1.045272e+00
6.994109e-06	1.044415e+00
7.001093e-06	1.089517e+00
7.008084e-06	1.052428e+00
7.015082e-06	1.044820e+00
7.022087e-06	1.071453e+00
7.029098e-06	1.117516e+00
7.036117e-06	1.056969e+00
7.043143e-06	1.050680e+00
7.050176e-06	1.047328e+00
7.057216e-06	1.074951e+00
7.064263e-06	1.099536e+00
7.071316e-06	1.152018e+00
7.078377e-06	1.062755e+00
7.085445e-06	1.166875e+00
7.092521e-06	1.131041e+00
7.099603e-06	1.067823e+00
7.106692e-06	1.078807e+00
7.113788e-06	1.052173e+00
7.120892e-06	1.059369e+00
7.128002e-06	1.053282e+00
7.135120e-06	1.045345e+00
7.142244e-06	1.055015e+00
7.149376e-06	1.050263e+00
7.156515e-06	1.043276e+00
7.163661e-06	1.054137e+00
7.170814e-06	1.072749e+00
7.177975e-06	1.053026e+00
7.185142e-06	1.041821e+00
7.192317e-06	1.051876e+00
7.199498e-06	1.049632e+00
7.206687e-06	1.068647e+00
7.213884e-06	1.042899e+00
7.221087e-06	1.063522e+00
7.228297e-06	1.100337e+00
7.235515e-06	1.170115e+00
7.242740e-06	1.055718e+00
7.249972e-06	1.049005e+00
7.257212e-06	1.058737e+00
7.264458e-06	1.054536e+00
7.271712e-06	1.113115e+00
7.278973e-06	1.077575e+00
7.286241e-06	1.048372e+00
7.293517e-06	1.075092e+00
7.300800e-06	1.076845e+00
7.308090e-06	1.055089e+00
7.315387e-06	1.053106e+00
7.322692e-06	1.052146e+00
7.330004e-06	1.097370e+00
7.337323e-06	1.052830e+00
7.344650e-06	1.055969e+00
7.351984e-06	1.043566e+00
7.359325e-06	1.080841e+00
7.366674e-06	1.046883e+00
7.374029e-06	1.048103e+00
7.381393e-06	1.154900e+00
7.388763e-06	1.046870e+00
7.396141e-06	1.042863e+00
7.403527e-06	1.138525e+00
7.410919e-06	1.061620e+00
7.418319e-06	1.046764e+00
7.425727e-06	1.048173e+00
7.433142e-06	1.071314e+00
7.440564e-06	1.086303e+00
7.447994e-06	1.043218e+00
7.455431e-06	1.048151e+00
7.462875e-06	1.077618e+00
7.470327e-06	1.064864e+00
7.477787e-06	1.089535e+00
7.485253e-06	1.052900e+00
7.492728e-06	1.073356e+00
7.500210e-06	1.053197e+00
7.507699e-06	1.090244e+00
7.515196e-06	1.048508e+00
7.522700e-06	1.068356e+00
7.530211e-06	1.056827e+00
7.537731e-06	1.048855e+00
7.545257e-06	1.106939e+00
7.552792e-06	1.046369e+00
7.560333e-06	1.052222e+00
7.567883e-06	1.043119e+00
7.575439e-06	1.068735e+00
7.583004e-06	1.052676e+00
7.590576e-06	1.112139e+00
7.598155e-06	1.169996e+00
7.605742e-06	1.074947e+00
7.613337e-06	1.054421e+00
7.620939e-06	1.044039e+00
7.628549e-06	1.085220e+00
7.636166e-06	1.049875e+00
7.643791e-06	1.085470e+00
7.651424e-06	1.072158e+00
7.659064e-06	1.081804e+00
7.666712e-06	1.045913e+00
7.674367e-06	1.090776e+00
7.682030e-06	1.041423e+00
7.689701e-06	1.054672e+00
7.697380e-06	1.104074e+00
7.705066e-06	1.047278e+00
7.712760e-06	1.061175e+00
7.720461e-06	1.058797e+00
7.728170e-06	1.091669e+00
7.735887e-06	1.047750e+00
7.743612e-06	1.094483e+00
7.751344e-06	1.061777e+00
7.759084e-06	1.086912e+00
7.766832e-06	1.062816e+00
7.774587e-06	1.055339e+00
7.782350e-06	1.059356e+00
7.790121e-06	1.069663e+00
7.797900e-06	1.050414e+00
7.805687e-06	1.074977e+00
7.813481e-06	1.120243e+00
7.821283e-06	1.044213e+00
7.829093e-06	1.069118e+00
7.836910e-06	1.059136e+00
7.844736e-06	1.043332e+00
7.852569e-06	1.045378e+00
7.860410e-06	1.046739e+00
7.868259e-06	1.095737e+00
7.876116e-06	1.058841e+00
7.883980e-06	1.123617e+00
7.891853e-06	1.046675e+00
7.899733e-06	1.061577e+00
7.907621e-06	1.076637e+00
7.915517e-06	1.051173e+00
7.923421e-06	1.059677e+00
7.931333e-06	1.061553e+00
7.939253e-06	1.074288e+00
7.947181e-06	1.128500e+00
7.955116e-06	1.075086e+00
7.963060e-06	1.123415e+00
7.971011e-06	1.104182e+00
7.978970e-06	1.048769e+00
7.986938e-06	1.094204e+00
7.994913e-06	1.044195e+00
8.002896e-06	1.044692e+00
8.010887e-06	1.049529e+00
8.018886e-06	1.053123e+00
8.026894e-06	1.042869e+00
8.034909e-06	1.044384e+00
8.042932e-06	1.051840e+00
8.050963e-06	1.060379e+00
8.059002e-06	1.061406e+00
8.067049e-06	1.043468e+00
8.075105e-06	1.057150e+00
8.083168e-06	1.058358e+00
8.091239e-06	1.068166e+00
8.099319e-06	1.083786e+00
8.107406e-06	1.047112e+00
8.115502e-06	1.055817e+00
8.123605e-06	1.130393e+00
8.131717e-06	1.091059e+00
8.139837e-06	1.057900e+00
8.147965e-06	1.047913e+00
8.156101e-06	1.066969e+00
8.164245e-06	1.073020e+00
8.172397e-06	1.132804e+00
8.180558e-06	1.064870e+00
8.188726e-06	1.051637e+00
8.196903e-06	1.056582e+00
8.205088e-06	1.050533e+00
8.213281e-06	1.047093e+00
8.221482e-06	1.130781e+00
8.229692e-06	1.049498e+00
8.237910e-06	1.051352e+00
8.246135e-06	1.048309e+00
8.254369e-06	1.097384e+00
8.262612e-06	1.081061e+00
8.270862e-06	1.071165e+00
8.279121e-06	1.068113e+00
8.287388e-06	1.046785e+00
8.295663e-06	1.055952e+00
8.303947e-06	1.094891e+00
8.312239e-06	1.094106e+00
8.320539e-06	1.058524e+00
8.328847e-06	1.041889e+00
8.337164e-06	1.060571e+00
8.345489e-06	1.109872e+00
8.353822e-06	1.055606e+00
8.362164e-06	1.094010e+00
8.370514e-06	1.081912e+00
8.378872e-06	1.061393e+00
8.387238e-06	1.055069e+00
8.395613e-06	1.048082e+00
8.403997e-06	1.068103e+00
8.412388e-06	1.077708e+00
8.420788e-06	1.042708e+00
8.429197e-06	1.046031e+00
8.437614e-06	1.111116e+00
8.446039e-06	1.055159e+00
8.454473e-06	1.088528e+00
8.462915e-06	1.076431e+00
8.471365e-06	1.042846e+00
8.479824e-06	1.048091e+00
8.488292e-06	1.043010e+00
8.496768e-06	1.054941e+00
8.505252e-06	1.086308e+00
8.513745e-06	1.058747e+00
8.522246e-06	1.054128e+00
8.530756e-06	1.042742e+00
8.539274e-06	1.074923e+00
8.547801e-06	1.041844e+00
8.556336e-06	1.044854e+00
8.564880e-06	1.041834e+00
8.573432e-06	1.121076e+00
8.581993e-06	1.046392e+00
8.590563e-06	1.047123e+00
8.599141e-06	1.041826e+00
8.607727e-06	1.047853e+00
8.616322e-06	1.058153e+00
8.624926e-06	1.044072e+00
8.633538e-06	1.045351e+00
8.642159e-06	1.045534e+00
8.650789e-06	1.048628e+00
8.659427e-06	1.043152e+00
8.668074e-06	1.106320e+00
8.676729e-06	1.089845e+00
8.685393e-06	1.058189e+00
8.694066e-06	1.055304e+00
8.702747e-06	1.047531e+00
8.711437e-06	1.050198e+00
8.720136e-06	1.043513e+00
8.728843e-06	1.043634e+00
8.737559e-06	1.044531e+00
8.746284e-06	1.048044e+00
8.755018e-06	1.047665e+00
8.763760e-06	1.120476e+00
8.772511e-06	1.112546e+00
8.781270e-06	1.041345e+00
8.790039e-06	1.060268e+00
8.798816e-06	1.061487e+00
8.807602e-06	1.062798e+00
8.816397e-06	1.049577e+00
8.825200e-06	1.049370e+00
8.834013e-06	1.042611e+00
8.842834e-06	1.042984e+00
8.851664e-06	1.060574e+00
8.860502e-06	1.049187e+00
8.869350e-06	1.104905e+00
8.878206e-06	1.079535e+00
8.887071e-06	1.045609e+00
8.895945e-06	1.042471e+00
8.904828e-06	1.107818e+00
8.913720e-06	1.046088e+00
8.922621e-06	1.041183e+00
8.931530e-06	1.044528e+00
8.940449e-06	1.057558e+00
8.949376e-06	1.042752e+00
8.958313e-06	1.041863e+00
8.967258e-06	1.056408e+00
8.976212e-06	1.042010e+00
8.985175e-06	1.041877e+00
8.994147e-06	1.042268e+00
9.003128e-06	1.041116e+00
9.012118e-06	1.044218e+00
9.021117e-06	1.041197e+00
9.030125e-06	1.041415e+00
9.039142e-06	1.079086e+00
9.048168e-06	1.041327e+00
9.057203e-06	1.055773e+00
9.066247e-06	1.059271e+00
9.075299e-06	1.066974e+00
9.084362e-06	1.048744e+00
9.093433e-06	1.148198e+00
9.102513e-06	1.043703e+00
9.111602e-06	1.043467e+00
9.120700e-06	1.046184e+00
9.129808e-06	1.055640e+00
9.138924e-06	1.047495e+00
9.148050e-06	1.040862e+00
9.157184e-06	1.041719e+00
9.166328e-06	1.044200e+00
9.175481e-06	1.046928e+00
9.184643e-06	1.059601e+00
9.193814e-06	1.041426e+00
9.202995e-06	1.044165e+00
9.212184e-06	1.076582e+00
9.221383e-06	1.042203e+00
9.230591e-06	1.042100e+00
9.239808e-06	1.041377e+00
9.249034e-06	1.044683e+00
9.258270e-06	1.139159e+00
9.267514e-06	1.042302e+00
9.276768e-06	1.095735e+00
9.286031e-06	1.051631e+00
9.295304e-06	1.040942e+00
9.304586e-06	1.041274e+00
9.313877e-06	1.043995e+00
9.323177e-06	1.074901e+00
9.332486e-06	1.043200e+00
9.341805e-06	1.056184e+00
9.351133e-06	1.041194e+00
9.360471e-06	1.076919e+00
9.369818e-06	1.046052e+00
9.379174e-06	1.057057e+00
9.388539e-06	1.064859e+00
9.397914e-06	1.053618e+00
9.407298e-06	1.043398e+00
9.416692e-06	1.082440e+00
9.426095e-06	1.057574e+00
9.435507e-06	1.047613e+00
9.444929e-06	1.098959e+00
9.454360e-06	1.049463e+00
9.463800e-06	1.041468e+00
9.473250e-06	1.041234e+00
9.482710e-06	1.046096e+00
9.492178e-06	1.055951e+00
9.501657e-06	1.052755e+00
9.511144e-06	1.051954e+00
9.520642e-06	1.046240e+00
9.530148e-06	1.065208e+00
9.539665e-06	1.046739e+00
9.549190e-06	1.041622e+00
9.558725e-06	1.044448e+00
9.568270e-06	1.041578e+00
9.577825e-06	1.042324e+00
9.587388e-06	1.104187e+00
9.596962e-06	1.070505e+00
9.606545e-06	1.043253e+00
9.616137e-06	1.043795e+00
9.625739e-06	1.041516e+00
9.635351e-06	1.048222e+00
9.644972e-06	1.046944e+00
9.654603e-06	1.042300e+00
9.664243e-06	1.041555e+00
9.673894e-06	1.067945e+00
9.683553e-06	1.052255e+00
9.693223e-06	1.041286e+00
9.702902e-06	1.042984e+00
9.712590e-06	1.050747e+00
9.722289e-06	1.044287e+00
9.731997e-06	1.040984e+00
9.741715e-06	1.041806e+00
