Temperature [K]	Metal-rich	Ultramafic	Feldspathic	Basaltic	Granitoid	Clay	Ice-rich silicate	Fe-oxidized	
1062.277235	6.309801e+04	3.795687e+04	3.691839e+04	5.974913e+04	3.564426e+04	5.128489e+04	6.402127e+04	5.966912e+04	
1065.467500	6.385359e+04	3.835897e+04	3.728587e+04	6.044869e+04	3.599899e+04	5.182907e+04	6.476913e+04	6.037818e+04	
1068.667345	6.461817e+04	3.876551e+04	3.765705e+04	6.115642e+04	3.635720e+04	5.237865e+04	6.552558e+04	6.109567e+04	
1071.876801	6.539184e+04	3.917654e+04	3.803197e+04	6.187243e+04	3.671894e+04	5.293369e+04	6.629073e+04	6.182169e+04	
1075.095895	6.617472e+04	3.959212e+04	3.841067e+04	6.259681e+04	3.708423e+04	5.349423e+04	6.706467e+04	6.255635e+04	
1078.324657	6.696692e+04	4.001230e+04	3.879320e+04	6.332966e+04	3.745312e+04	5.406033e+04	6.784750e+04	6.329975e+04	
1081.563116	6.776856e+04	4.043715e+04	3.917958e+04	6.407108e+04	3.782565e+04	5.463203e+04	6.863933e+04	6.405198e+04	
1084.811301	6.857974e+04	4.086671e+04	3.956987e+04	6.482117e+04	3.820185e+04	5.520939e+04	6.944025e+04	6.481317e+04	
1088.069241	6.940057e+04	4.130105e+04	3.996411e+04	6.558004e+04	3.858176e+04	5.579245e+04	7.025037e+04	6.558341e+04	
1091.336965	7.023118e+04	4.174023e+04	4.036234e+04	6.634778e+04	3.896542e+04	5.638127e+04	7.106979e+04	6.636281e+04	
1094.614502	7.107168e+04	4.218430e+04	4.076460e+04	6.712450e+04	3.935287e+04	5.697590e+04	7.189861e+04	6.715148e+04	
1097.901883	7.192218e+04	4.263332e+04	4.117094e+04	6.791031e+04	3.974415e+04	5.757639e+04	7.273695e+04	6.794954e+04	
1101.199137	7.278281e+04	4.308736e+04	4.158141e+04	6.870531e+04	4.013929e+04	5.818280e+04	7.358491e+04	6.875710e+04	
1104.506293	7.365370e+04	4.354648e+04	4.199604e+04	6.950961e+04	4.053835e+04	5.879518e+04	7.444260e+04	6.957426e+04	
1107.823382	7.453495e+04	4.401075e+04	4.241489e+04	7.032332e+04	4.094135e+04	5.941358e+04	7.531012e+04	7.040115e+04	
1111.150432	7.542670e+04	4.448021e+04	4.283799e+04	7.114655e+04	4.134835e+04	6.003806e+04	7.618760e+04	7.123788e+04	
1114.487474	7.632907e+04	4.495495e+04	4.326540e+04	7.197941e+04	4.175939e+04	6.066867e+04	7.707513e+04	7.208456e+04	
1117.834538	7.724219e+04	4.543503e+04	4.369717e+04	7.282203e+04	4.217450e+04	6.130547e+04	7.797284e+04	7.294133e+04	
1121.191654	7.816619e+04	4.592051e+04	4.413334e+04	7.367450e+04	4.259373e+04	6.194852e+04	7.888085e+04	7.380829e+04	
1124.558853	7.910119e+04	4.641147e+04	4.457396e+04	7.453695e+04	4.301712e+04	6.259786e+04	7.979925e+04	7.468557e+04	
1127.936163	8.004734e+04	4.690796e+04	4.501908e+04	7.540949e+04	4.344472e+04	6.325356e+04	8.072818e+04	7.557329e+04	
1131.323617	8.100475e+04	4.741006e+04	4.546875e+04	7.629225e+04	4.387658e+04	6.391567e+04	8.166775e+04	7.647159e+04	
1134.721244	8.197358e+04	4.791785e+04	4.592302e+04	7.718534e+04	4.431273e+04	6.458426e+04	8.261808e+04	7.738058e+04	
1138.129075	8.295394e+04	4.843138e+04	4.638194e+04	7.808889e+04	4.475323e+04	6.525937e+04	8.357930e+04	7.830039e+04	
1141.547140	8.394600e+04	4.895074e+04	4.684556e+04	7.900301e+04	4.519812e+04	6.594107e+04	8.455152e+04	7.923115e+04	
1144.975471	8.494987e+04	4.947599e+04	4.731393e+04	7.992784e+04	4.564744e+04	6.662943e+04	8.553487e+04	8.017300e+04	
1148.414097	8.596571e+04	5.000722e+04	4.778712e+04	8.086350e+04	4.610125e+04	6.732448e+04	8.652947e+04	8.112606e+04	
1151.863051	8.699366e+04	5.054450e+04	4.826516e+04	8.181011e+04	4.655959e+04	6.802631e+04	8.753546e+04	8.209047e+04	
1155.322362	8.803386e+04	5.108790e+04	4.874812e+04	8.276781e+04	4.702251e+04	6.873496e+04	8.855295e+04	8.306638e+04	
1158.792063	8.908647e+04	5.163750e+04	4.923604e+04	8.373673e+04	4.749007e+04	6.945051e+04	8.958209e+04	8.405390e+04	
1162.272184	9.015162e+04	5.219339e+04	4.972899e+04	8.471700e+04	4.796230e+04	7.017300e+04	9.062299e+04	8.505319e+04	
1165.762757	9.122947e+04	5.275563e+04	5.022703e+04	8.570875e+04	4.843927e+04	7.090251e+04	9.167580e+04	8.606438e+04	
1169.263813	9.232018e+04	5.332432e+04	5.073020e+04	8.671212e+04	4.892101e+04	7.163909e+04	9.274064e+04	8.708762e+04	
1172.775383	9.342389e+04	5.389953e+04	5.123856e+04	8.772724e+04	4.940759e+04	7.238281e+04	9.381766e+04	8.812305e+04	
1176.297499	9.454077e+04	5.448135e+04	5.175218e+04	8.875426e+04	4.989906e+04	7.313374e+04	9.490698e+04	8.917082e+04	
1179.830193	9.567097e+04	5.506986e+04	5.227110e+04	8.979331e+04	5.039546e+04	7.389194e+04	9.600875e+04	9.023107e+04	
1183.373496	9.681465e+04	5.566515e+04	5.279540e+04	9.084453e+04	5.089686e+04	7.465746e+04	9.712311e+04	9.130396e+04	
1186.927441	9.797198e+04	5.626730e+04	5.332514e+04	9.190808e+04	5.140330e+04	7.543039e+04	9.825019e+04	9.238963e+04	
1190.492059	9.914311e+04	5.687640e+04	5.386036e+04	9.298409e+04	5.191485e+04	7.621078e+04	9.939015e+04	9.348825e+04	
1194.067383	1.003282e+05	5.749255e+04	5.440114e+04	9.407272e+04	5.243155e+04	7.699871e+04	1.005431e+05	9.459995e+04	
1197.653444	1.015275e+05	5.811583e+04	5.494753e+04	9.517410e+04	5.295346e+04	7.779423e+04	1.017093e+05	9.572491e+04	
1201.250274	1.027410e+05	5.874633e+04	5.549961e+04	9.628840e+04	5.348065e+04	7.859742e+04	1.028887e+05	9.686328e+04	
1204.857907	1.039691e+05	5.938416e+04	5.605742e+04	9.741576e+04	5.401316e+04	7.940834e+04	1.040816e+05	9.801523e+04	
1208.476375	1.052118e+05	6.002939e+04	5.662105e+04	9.855634e+04	5.455106e+04	8.022707e+04	1.052881e+05	9.918090e+04	
1212.105709	1.064693e+05	6.068213e+04	5.719055e+04	9.971029e+04	5.509441e+04	8.105367e+04	1.065084e+05	1.003605e+05	
1215.745944	1.077419e+05	6.134248e+04	5.776599e+04	1.008778e+05	5.564325e+04	8.188822e+04	1.077426e+05	1.015541e+05	
1219.397110	1.090297e+05	6.201053e+04	5.834744e+04	1.020590e+05	5.619767e+04	8.273078e+04	1.089909e+05	1.027620e+05	
1223.059242	1.103328e+05	6.268638e+04	5.893497e+04	1.032540e+05	5.675771e+04	8.358142e+04	1.102534e+05	1.039843e+05	
1226.732373	1.116515e+05	6.337014e+04	5.952863e+04	1.044630e+05	5.732344e+04	8.444023e+04	1.115303e+05	1.052211e+05	
1230.416534	1.129859e+05	6.406190e+04	6.012852e+04	1.056863e+05	5.789492e+04	8.530727e+04	1.128217e+05	1.064727e+05	
1234.111760	1.143363e+05	6.476178e+04	6.073469e+04	1.069239e+05	5.847222e+04	8.618261e+04	1.141279e+05	1.077393e+05	
1237.818084	1.157029e+05	6.546987e+04	6.134721e+04	1.081760e+05	5.905539e+04	8.706633e+04	1.154490e+05	1.090209e+05	
1241.535538	1.170857e+05	6.618629e+04	6.196616e+04	1.094428e+05	5.964451e+04	8.795851e+04	1.167851e+05	1.103179e+05	
1245.264157	1.184851e+05	6.691114e+04	6.259162e+04	1.107244e+05	6.023964e+04	8.885921e+04	1.181364e+05	1.116303e+05	
1249.003974	1.199012e+05	6.764453e+04	6.322365e+04	1.120211e+05	6.084085e+04	8.976852e+04	1.195031e+05	1.129584e+05	
1252.755022	1.213342e+05	6.838658e+04	6.386232e+04	1.133331e+05	6.144820e+04	9.068651e+04	1.208853e+05	1.143023e+05	
1256.517336	1.227844e+05	6.913739e+04	6.450773e+04	1.146604e+05	6.206177e+04	9.161326e+04	1.222833e+05	1.156622e+05	
1260.290949	1.242519e+05	6.989709e+04	6.515994e+04	1.160033e+05	6.268162e+04	9.254884e+04	1.236973e+05	1.170384e+05	
1264.075894	1.257369e+05	7.066578e+04	6.581903e+04	1.173620e+05	6.330782e+04	9.349335e+04	1.251273e+05	1.184310e+05	
1267.872207	1.272398e+05	7.144359e+04	6.648507e+04	1.187366e+05	6.394044e+04	9.444685e+04	1.265735e+05	1.198403e+05	
1271.679921	1.287605e+05	7.223064e+04	6.715816e+04	1.201274e+05	6.457956e+04	9.540942e+04	1.280363e+05	1.212663e+05	
1275.499071	1.302995e+05	7.302705e+04	6.783837e+04	1.215345e+05	6.522525e+04	9.638115e+04	1.295156e+05	1.227094e+05	
1279.329690	1.318569e+05	7.383293e+04	6.852577e+04	1.229581e+05	6.587758e+04	9.736212e+04	1.310118e+05	1.241697e+05	
1283.171813	1.334329e+05	7.464843e+04	6.922046e+04	1.243985e+05	6.653663e+04	9.835241e+04	1.325250e+05	1.256475e+05	
1287.025475	1.350278e+05	7.547365e+04	6.992252e+04	1.258557e+05	6.720246e+04	9.935210e+04	1.340554e+05	1.271429e+05	
1290.890711	1.366418e+05	7.630873e+04	7.063203e+04	1.273301e+05	6.787517e+04	1.003613e+05	1.356032e+05	1.286561e+05	
1294.767555	1.382751e+05	7.715381e+04	7.134907e+04	1.288218e+05	6.855483e+04	1.013800e+05	1.371686e+05	1.301875e+05	
1298.656042	1.399279e+05	7.800901e+04	7.207374e+04	1.303311e+05	6.924150e+04	1.024084e+05	1.387518e+05	1.317371e+05	
1302.556207	1.416006e+05	7.887446e+04	7.280612e+04	1.318581e+05	6.993528e+04	1.034466e+05	1.403530e+05	1.333052e+05	
1306.468085	1.432932e+05	7.975031e+04	7.354630e+04	1.334030e+05	7.063625e+04	1.044946e+05	1.419723e+05	1.348921e+05	
1310.391711	1.450062e+05	8.063668e+04	7.429437e+04	1.349661e+05	7.134448e+04	1.055525e+05	1.436101e+05	1.364979e+05	
1314.327121	1.467396e+05	8.153373e+04	7.505042e+04	1.365475e+05	7.206006e+04	1.066204e+05	1.452664e+05	1.381229e+05	
1318.274350	1.484938e+05	8.244158e+04	7.581454e+04	1.381476e+05	7.278307e+04	1.076984e+05	1.469415e+05	1.397673e+05	
1322.233434	1.502691e+05	8.336039e+04	7.658683e+04	1.397665e+05	7.351360e+04	1.087866e+05	1.486357e+05	1.414314e+05	
1326.204407	1.520656e+05	8.429030e+04	7.736738e+04	1.414044e+05	7.425173e+04	1.098850e+05	1.503491e+05	1.431153e+05	
1330.187306	1.538836e+05	8.523145e+04	7.815629e+04	1.430615e+05	7.499755e+04	1.109939e+05	1.520819e+05	1.448194e+05	
1334.182167	1.557235e+05	8.618400e+04	7.895365e+04	1.447382e+05	7.575114e+04	1.121132e+05	1.538344e+05	1.465439e+05	
1338.189025	1.575854e+05	8.714809e+04	7.975955e+04	1.464345e+05	7.651260e+04	1.132430e+05	1.556068e+05	1.482889e+05	
1342.207917	1.594696e+05	8.812389e+04	8.057411e+04	1.481509e+05	7.728201e+04	1.143835e+05	1.573993e+05	1.500548e+05	
1346.238878	1.613764e+05	8.911154e+04	8.139742e+04	1.498874e+05	7.805947e+04	1.155347e+05	1.592121e+05	1.518419e+05	
1350.281945	1.633061e+05	9.011121e+04	8.222958e+04	1.516443e+05	7.884506e+04	1.166968e+05	1.610454e+05	1.536503e+05	
1354.337155	1.652589e+05	9.112305e+04	8.307069e+04	1.534220e+05	7.963889e+04	1.178698e+05	1.628996e+05	1.554803e+05	
1358.404543	1.672352e+05	9.214723e+04	8.392086e+04	1.552205e+05	8.044104e+04	1.190539e+05	1.647747e+05	1.573322e+05	
1362.484147	1.692351e+05	9.318391e+04	8.478019e+04	1.570402e+05	8.125161e+04	1.202491e+05	1.666712e+05	1.592063e+05	
1366.576002	1.712591e+05	9.423325e+04	8.564879e+04	1.588814e+05	8.207071e+04	1.214555e+05	1.685891e+05	1.611027e+05	
1370.680147	1.733074e+05	9.529544e+04	8.652677e+04	1.607442e+05	8.289842e+04	1.226733e+05	1.705287e+05	1.630219e+05	
1374.796617	1.753802e+05	9.637063e+04	8.741423e+04	1.626289e+05	8.373484e+04	1.239024e+05	1.724903e+05	1.649640e+05	
1378.925449	1.774780e+05	9.745901e+04	8.831129e+04	1.645358e+05	8.458008e+04	1.251432e+05	1.744741e+05	1.669293e+05	
1383.066682	1.796009e+05	9.856074e+04	8.921806e+04	1.664652e+05	8.543424e+04	1.263955e+05	1.764804e+05	1.689182e+05	
1387.220352	1.817493e+05	9.967602e+04	9.013465e+04	1.684173e+05	8.629743e+04	1.276596e+05	1.785095e+05	1.709309e+05	
1391.386496	1.839236e+05	1.008050e+05	9.106117e+04	1.703924e+05	8.716973e+04	1.289356e+05	1.805614e+05	1.729676e+05	
1395.565152	1.861239e+05	1.019479e+05	9.199775e+04	1.723908e+05	8.805128e+04	1.302235e+05	1.826367e+05	1.750287e+05	
1399.756357	1.883507e+05	1.031049e+05	9.294449e+04	1.744127e+05	8.894216e+04	1.315235e+05	1.847354e+05	1.771145e+05	
1403.960150	1.906043e+05	1.042761e+05	9.390152e+04	1.764584e+05	8.984248e+04	1.328357e+05	1.868578e+05	1.792252e+05	
1408.176568	1.928849e+05	1.054619e+05	9.486897e+04	1.785282e+05	9.075237e+04	1.341601e+05	1.890043e+05	1.813612e+05	
1412.405648	1.951929e+05	1.066623e+05	9.584694e+04	1.806225e+05	9.167193e+04	1.354969e+05	1.911751e+05	1.835228e+05	
1416.647430	1.975288e+05	1.078775e+05	9.683556e+04	1.827414e+05	9.260126e+04	1.368463e+05	1.933704e+05	1.857103e+05	
1420.901950	1.998926e+05	1.091078e+05	9.783496e+04	1.848852e+05	9.354050e+04	1.382082e+05	1.955905e+05	1.879239e+05	
1425.169248	2.022850e+05	1.103534e+05	9.884526e+04	1.870544e+05	9.448974e+04	1.395829e+05	1.978358e+05	1.901641e+05	
1429.449361	2.047061e+05	1.116144e+05	9.986660e+04	1.892491e+05	9.544911e+04	1.409704e+05	2.001064e+05	1.924310e+05	
1433.742329	2.071563e+05	1.128911e+05	1.008991e+05	1.914697e+05	9.641873e+04	1.423709e+05	2.024027e+05	1.947252e+05	
1438.048189	2.096360e+05	1.141837e+05	1.019429e+05	1.937165e+05	9.739872e+04	1.437844e+05	2.047250e+05	1.970468e+05	
1442.366981	2.121455e+05	1.154924e+05	1.029981e+05	1.959898e+05	9.838920e+04	1.452112e+05	2.070735e+05	1.993962e+05	
1446.698743	2.146853e+05	1.168174e+05	1.040649e+05	1.982899e+05	9.939029e+04	1.466513e+05	2.094486e+05	2.017738e+05	
1451.043515	2.172556e+05	1.181589e+05	1.051433e+05	2.006171e+05	1.004021e+05	1.481048e+05	2.118505e+05	2.041798e+05	
1455.401335	2.198569e+05	1.195172e+05	1.062336e+05	2.029718e+05	1.014248e+05	1.495718e+05	2.142795e+05	2.066147e+05	
1459.772242	2.224895e+05	1.208925e+05	1.073359e+05	2.053543e+05	1.024585e+05	1.510526e+05	2.167360e+05	2.090787e+05	
1464.156277	2.251538e+05	1.222850e+05	1.084503e+05	2.077648e+05	1.035033e+05	1.525471e+05	2.192203e+05	2.115723e+05	
1468.553477	2.278502e+05	1.236949e+05	1.095769e+05	2.102039e+05	1.045593e+05	1.540556e+05	2.217325e+05	2.140958e+05	
1472.963883	2.305791e+05	1.251225e+05	1.107159e+05	2.126717e+05	1.056268e+05	1.555781e+05	2.242732e+05	2.166495e+05	
1477.387535	2.333408e+05	1.265680e+05	1.118675e+05	2.151686e+05	1.067057e+05	1.571148e+05	2.268425e+05	2.192338e+05	
1481.824472	2.361359e+05	1.280316e+05	1.130317e+05	2.176950e+05	1.077963e+05	1.586658e+05	2.294409e+05	2.218491e+05	
1486.274735	2.389646e+05	1.295136e+05	1.142088e+05	2.202513e+05	1.088987e+05	1.602313e+05	2.320686e+05	2.244957e+05	
1490.738362	2.418275e+05	1.310143e+05	1.153989e+05	2.228377e+05	1.100130e+05	1.618113e+05	2.347259e+05	2.271741e+05	
1495.215395	2.447248e+05	1.325339e+05	1.166022e+05	2.254547e+05	1.111394e+05	1.634060e+05	2.374133e+05	2.298846e+05	
1499.705873	2.476571e+05	1.340726e+05	1.178187e+05	2.281026e+05	1.122781e+05	1.650156e+05	2.401309e+05	2.326276e+05	
1504.209837	2.506248e+05	1.356308e+05	1.190487e+05	2.307817e+05	1.134291e+05	1.666401e+05	2.428793e+05	2.354035e+05	
1508.727328	2.536283e+05	1.372086e+05	1.202923e+05	2.334925e+05	1.145925e+05	1.682797e+05	2.456586e+05	2.382127e+05	
1513.258385	2.566680e+05	1.388063e+05	1.215497e+05	2.362353e+05	1.157687e+05	1.699346e+05	2.484693e+05	2.410555e+05	
1517.803051	2.597444e+05	1.404243e+05	1.228210e+05	2.390106e+05	1.169576e+05	1.716049e+05	2.513117e+05	2.439325e+05	
1522.361365	2.628579e+05	1.420627e+05	1.241064e+05	2.418186e+05	1.181596e+05	1.732907e+05	2.541861e+05	2.468440e+05	
1526.933369	2.660090e+05	1.437218e+05	1.254061e+05	2.446598e+05	1.193746e+05	1.749921e+05	2.570930e+05	2.497905e+05	
1531.519104	2.691982e+05	1.454020e+05	1.267203e+05	2.475346e+05	1.206029e+05	1.767094e+05	2.600326e+05	2.527722e+05	
1536.118611	2.724258e+05	1.471035e+05	1.280490e+05	2.504434e+05	1.218446e+05	1.784426e+05	2.630054e+05	2.557898e+05	
1540.731931	2.756925e+05	1.488265e+05	1.293925e+05	2.533865e+05	1.231000e+05	1.801920e+05	2.660117e+05	2.588436e+05	
1545.359106	2.789986e+05	1.505715e+05	1.307510e+05	2.563645e+05	1.243690e+05	1.819576e+05	2.690519e+05	2.619340e+05	
1550.000177	2.823446e+05	1.523386e+05	1.321246e+05	2.593777e+05	1.256520e+05	1.837395e+05	2.721264e+05	2.650615e+05	
1554.655187	2.857311e+05	1.541283e+05	1.335136e+05	2.624265e+05	1.269491e+05	1.855381e+05	2.752355e+05	2.682266e+05	
1559.324176	2.891585e+05	1.559407e+05	1.349180e+05	2.655114e+05	1.282605e+05	1.873533e+05	2.783796e+05	2.714297e+05	
1564.007188	2.926273e+05	1.577761e+05	1.363381e+05	2.686327e+05	1.295862e+05	1.891854e+05	2.815592e+05	2.746712e+05	
1568.704264	2.961381e+05	1.596350e+05	1.377741e+05	2.717910e+05	1.309266e+05	1.910344e+05	2.847746e+05	2.779517e+05	
1573.415447	2.996913e+05	1.615176e+05	1.392261e+05	2.749867e+05	1.322817e+05	1.929007e+05	2.880262e+05	2.812715e+05	
1578.140778	3.032875e+05	1.634242e+05	1.406944e+05	2.782201e+05	1.336518e+05	1.947843e+05	2.913145e+05	2.846312e+05	
1582.880300	3.069272e+05	1.653552e+05	1.421791e+05	2.814919e+05	1.350370e+05	1.966854e+05	2.946397e+05	2.880313e+05	
1587.634056	3.106109e+05	1.673108e+05	1.436804e+05	2.848023e+05	1.364375e+05	1.986041e+05	2.980025e+05	2.914722e+05	
1592.402089	3.143391e+05	1.692915e+05	1.451986e+05	2.881520e+05	1.378535e+05	2.005406e+05	3.014031e+05	2.949544e+05	
1597.184442	3.181125e+05	1.712975e+05	1.467338e+05	2.915413e+05	1.392852e+05	2.024951e+05	3.048420e+05	2.984785e+05	
1601.981157	3.219316e+05	1.733291e+05	1.482862e+05	2.949707e+05	1.407328e+05	2.044677e+05	3.083196e+05	3.020449e+05	
1606.792277	3.257968e+05	1.753868e+05	1.498561e+05	2.984407e+05	1.421964e+05	2.064587e+05	3.118364e+05	3.056542e+05	
1611.617847	3.297089e+05	1.774709e+05	1.514436e+05	3.019518e+05	1.436763e+05	2.084681e+05	3.153927e+05	3.093068e+05	
1616.457909	3.336684e+05	1.795817e+05	1.530490e+05	3.055045e+05	1.451727e+05	2.104962e+05	3.189891e+05	3.130033e+05	
1621.312506	3.376758e+05	1.817196e+05	1.546724e+05	3.090993e+05	1.466857e+05	2.125431e+05	3.226260e+05	3.167443e+05	
1626.181683	3.417317e+05	1.838849e+05	1.563141e+05	3.127367e+05	1.482155e+05	2.146090e+05	3.263039e+05	3.205302e+05	
1631.065484	3.458368e+05	1.860781e+05	1.579743e+05	3.164171e+05	1.497624e+05	2.166941e+05	3.300231e+05	3.243617e+05	
1635.963951	3.499916e+05	1.882994e+05	1.596532e+05	3.201412e+05	1.513266e+05	2.187985e+05	3.337841e+05	3.282392e+05	
1640.877130	3.541967e+05	1.905494e+05	1.613511e+05	3.239094e+05	1.529083e+05	2.209225e+05	3.375875e+05	3.321633e+05	
1645.805064	3.584528e+05	1.928282e+05	1.630681e+05	3.277222e+05	1.545076e+05	2.230662e+05	3.414337e+05	3.361346e+05	
1650.747798	3.627605e+05	1.951364e+05	1.648046e+05	3.315803e+05	1.561249e+05	2.252297e+05	3.453232e+05	3.401537e+05	
1655.705376	3.671205e+05	1.974743e+05	1.665606e+05	3.354841e+05	1.577602e+05	2.274134e+05	3.492564e+05	3.442211e+05	
1660.677843	3.715333e+05	1.998424e+05	1.683365e+05	3.394341e+05	1.594139e+05	2.296174e+05	3.532338e+05	3.483374e+05	
1665.665244	3.759996e+05	2.022409e+05	1.701325e+05	3.434310e+05	1.610862e+05	2.318418e+05	3.572560e+05	3.525033e+05	
1670.667622	3.805201e+05	2.046705e+05	1.719489e+05	3.474753e+05	1.627773e+05	2.340869e+05	3.613235e+05	3.567192e+05	
1675.685024	3.850954e+05	2.071313e+05	1.737858e+05	3.515676e+05	1.644873e+05	2.363529e+05	3.654367e+05	3.609859e+05	
1680.717494	3.897262e+05	2.096239e+05	1.756435e+05	3.557083e+05	1.662167e+05	2.386399e+05	3.695962e+05	3.653039e+05	
1685.765079	3.944133e+05	2.121487e+05	1.775223e+05	3.598982e+05	1.679655e+05	2.409482e+05	3.738024e+05	3.696738e+05	
1690.827822	3.991572e+05	2.147061e+05	1.794225e+05	3.641379e+05	1.697340e+05	2.432779e+05	3.780559e+05	3.740964e+05	
1695.905769	4.039587e+05	2.172966e+05	1.813442e+05	3.684278e+05	1.715225e+05	2.456293e+05	3.823573e+05	3.785722e+05	
1700.998967	4.088184e+05	2.199205e+05	1.832877e+05	3.727686e+05	1.733312e+05	2.480025e+05	3.867071e+05	3.831018e+05	
1706.107461	4.137372e+05	2.225784e+05	1.852534e+05	3.771609e+05	1.751603e+05	2.503978e+05	3.911057e+05	3.876860e+05	
1711.231297	4.187158e+05	2.252706e+05	1.872414e+05	3.816053e+05	1.770101e+05	2.528154e+05	3.955538e+05	3.923253e+05	
1716.370521	4.237548e+05	2.279977e+05	1.892520e+05	3.861026e+05	1.788809e+05	2.552554e+05	4.000519e+05	3.970205e+05	
1721.525180	4.288550e+05	2.307601e+05	1.912856e+05	3.906531e+05	1.807729e+05	2.577182e+05	4.046006e+05	4.017722e+05	
1726.695319	4.340171e+05	2.335583e+05	1.933423e+05	3.952578e+05	1.826864e+05	2.602039e+05	4.092005e+05	4.065812e+05	
1731.880985	4.392420e+05	2.363927e+05	1.954224e+05	3.999170e+05	1.846216e+05	2.627127e+05	4.138520e+05	4.114480e+05	
1737.082225	4.445304e+05	2.392638e+05	1.975263e+05	4.046317e+05	1.865788e+05	2.652449e+05	4.185558e+05	4.163735e+05	
1742.299085	4.498831e+05	2.421722e+05	1.996542e+05	4.094023e+05	1.885583e+05	2.678007e+05	4.233125e+05	4.213583e+05	
1747.531613	4.553008e+05	2.451182e+05	2.018064e+05	4.142295e+05	1.905603e+05	2.703803e+05	4.281227e+05	4.264031e+05	
1752.779855	4.607844e+05	2.481025e+05	2.039832e+05	4.191142e+05	1.925851e+05	2.729839e+05	4.329869e+05	4.315087e+05	
1758.043859	4.663347e+05	2.511255e+05	2.061848e+05	4.240568e+05	1.946331e+05	2.756118e+05	4.379058e+05	4.366758e+05	
1763.323672	4.719525e+05	2.541876e+05	2.084117e+05	4.290582e+05	1.967044e+05	2.782642e+05	4.428800e+05	4.419052e+05	
1768.619342	4.776386e+05	2.572895e+05	2.106640e+05	4.341189e+05	1.987994e+05	2.809413e+05	4.479101e+05	4.471975e+05	
1773.930916	4.833939e+05	2.604317e+05	2.129422e+05	4.392399e+05	2.009183e+05	2.836434e+05	4.529968e+05	4.525537e+05	
1779.258441	4.892192e+05	2.636147e+05	2.152464e+05	4.444217e+05	2.030615e+05	2.863707e+05	4.581406e+05	4.579744e+05	
1784.601966	4.951153e+05	2.668390e+05	2.175770e+05	4.496651e+05	2.052293e+05	2.891235e+05	4.633422e+05	4.634604e+05	
1789.961540	5.010833e+05	2.701051e+05	2.199344e+05	4.549708e+05	2.074219e+05	2.919019e+05	4.686022e+05	4.690125e+05	
1795.337209	5.071238e+05	2.734137e+05	2.223188e+05	4.603396e+05	2.096396e+05	2.947064e+05	4.739214e+05	4.746316e+05	
1800.729022	5.132380e+05	2.767652e+05	2.247306e+05	4.657722e+05	2.118828e+05	2.975370e+05	4.793003e+05	4.803184e+05	
1806.137029	5.194265e+05	2.801603e+05	2.271701e+05	4.712694e+05	2.141518e+05	3.003941e+05	4.847397e+05	4.860738e+05	
1811.561277	5.256904e+05	2.835996e+05	2.296376e+05	4.768320e+05	2.164470e+05	3.032779e+05	4.902403e+05	4.918985e+05	
1817.001815	5.320306e+05	2.870835e+05	2.321335e+05	4.824608e+05	2.187685e+05	3.061887e+05	4.958026e+05	4.977935e+05	
1822.458693	5.384480e+05	2.906127e+05	2.346580e+05	4.881565e+05	2.211168e+05	3.091268e+05	5.014274e+05	5.037596e+05	
1827.931958	5.449435e+05	2.941877e+05	2.372117e+05	4.939200e+05	2.234921e+05	3.120923e+05	5.071155e+05	5.097977e+05	
1833.421662	5.515182e+05	2.978093e+05	2.397947e+05	4.997520e+05	2.258949e+05	3.150856e+05	5.128674e+05	5.159085e+05	
1838.927852	5.581731e+05	3.014779e+05	2.424075e+05	5.056534e+05	2.283254e+05	3.181070e+05	5.186840e+05	5.220931e+05	
1844.450578	5.649090e+05	3.051942e+05	2.450504e+05	5.116251e+05	2.307840e+05	3.211567e+05	5.245660e+05	5.283523e+05	
1849.989890	5.717270e+05	3.089588e+05	2.477238e+05	5.176678e+05	2.332711e+05	3.242350e+05	5.305140e+05	5.346870e+05	
1855.545839	5.786281e+05	3.127724e+05	2.504280e+05	5.237825e+05	2.357869e+05	3.273421e+05	5.365289e+05	5.410981e+05	
1861.118473	5.856133e+05	3.166356e+05	2.531635e+05	5.299699e+05	2.383319e+05	3.304785e+05	5.426114e+05	5.475865e+05	
1866.707843	5.926837e+05	3.205490e+05	2.559305e+05	5.362310e+05	2.409064e+05	3.336443e+05	5.487622e+05	5.541533e+05	
1872.313999	5.998403e+05	3.245133e+05	2.587294e+05	5.425666e+05	2.435108e+05	3.368398e+05	5.549821e+05	5.607993e+05	
1877.936992	6.070842e+05	3.285291e+05	2.615608e+05	5.489777e+05	2.461454e+05	3.400654e+05	5.612720e+05	5.675255e+05	
1883.576872	6.144164e+05	3.325972e+05	2.644248e+05	5.554651e+05	2.488106e+05	3.433213e+05	5.676325e+05	5.743330e+05	
1889.233689	6.218381e+05	3.367181e+05	2.673220e+05	5.620298e+05	2.515069e+05	3.466079e+05	5.740645e+05	5.812225e+05	
1894.907496	6.293503e+05	3.408927e+05	2.702527e+05	5.686727e+05	2.542345e+05	3.499254e+05	5.805688e+05	5.881953e+05	
1900.598342	6.369541e+05	3.451215e+05	2.732173e+05	5.753947e+05	2.569938e+05	3.532741e+05	5.871462e+05	5.952522e+05	
1906.306279	6.446508e+05	3.494053e+05	2.762163e+05	5.821968e+05	2.597853e+05	3.566545e+05	5.937975e+05	6.023943e+05	
